Unique ID,Vin,Make,Model,Model Year,Vehicle Type,Driveline,Trim,City,Zip Code,State,County,County FIPS,Utility,Utility ID
170,5YJ3E1EB5KF511593,Tesla,Model 3,2019,BEV,AWD|RWD,Base,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
171,5YJ3E1EB8KF408510,Tesla,Model 3,2019,BEV,AWD|RWD,Base,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
172,1G1FX6S04H4179534,Chevrolet,Bolt EV,2017,BEV,FWD,Premier,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
173,1G1FY6S09L4124020,Chevrolet,Bolt EV,2020,BEV,FWD,LT W/DC Fast Charging,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
174,1G1RB6E43CU122504,Chevrolet,Volt,2012,PHEV,FWD,Premium w/oLeather w/o Navigation,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
175,1G1RB6E48CU110882,Chevrolet,Volt,2012,PHEV,FWD,Premium w/oLeather w/o Navigation,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
176,1G1RA6E4XCU124544,Chevrolet,Volt,2012,PHEV,FWD,Standard w/o Leather Navigation,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
177,1G1RA6E45CU126377,Chevrolet,Volt,2012,PHEV,FWD,Standard w/o Leather Navigation,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
178,1G1RD6E49DU147029,Chevrolet,Volt,2013,PHEV,FWD,Premium w/ Navigation w/Navigation,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
179,1G1RA6E41DU147714,Chevrolet,Volt,2013,PHEV,FWD,Standard w/o Navigation,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
180,1G1RB6E44FU113413,Chevrolet,Volt,2015,PHEV,FWD,Premium,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
181,1G1RA6S50HU178990,Chevrolet,Volt,2017,PHEV,FWD,LT w/ Standard Emission Package w/Standard Emissions,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
182,1G1RB6S51HU195195,Chevrolet,Volt,2017,PHEV,FWD,LTZ w/ Standard Emission Package Premier w/Standard Emissions,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
183,1G1RB6S57HU119898,Chevrolet,Volt,2017,PHEV,FWD,LTZ w/ Standard Emission Package Premier w/Standard Emissions,ANDOVER,55304,MN,Anoka,27003,City of Anoka,53
184,1G1RB6S58HU103404,Chevrolet,Volt,2017,PHEV,FWD,LTZ w/ Standard Emission Package Premier w/Standard Emissions,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
185,1G1RB6S54JU124711,Chevrolet,Volt,2018,PHEV,FWD,LTZ w/ Standard Emission Package Premier w/Standard Emissions,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
186,2C4RC1N72JR164299,Chrysler,Pacifica Hybrid,2018,PHEV,FWD,Hybrid Limited RU,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
187,2C4RC1N78LR263499,Chrysler,Pacifica Hybrid,2020,PHEV,FWD,Hybrid Limited RU PHEV,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
188,2C4RC1N79LR274902,Chrysler,Pacifica Hybrid,2020,PHEV,FWD,Hybrid Limited RU PHEV,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
189,1FADP5CU3DL511009,Ford,C-Max Energi,2013,PHEV,FWD,Premium SEL,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
190,1FADP5CU5DL554847,Ford,C-Max Energi,2013,PHEV,FWD,Premium SEL,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
191,1FADP5CU6DL515037,Ford,C-Max Energi,2013,PHEV,FWD,Premium SEL,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
192,1FADP5CU9DL512214,Ford,C-Max Energi,2013,PHEV,FWD,Premium SEL,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
193,1FADP5CUXDL526302,Ford,C-Max Energi,2013,PHEV,FWD,Premium SEL,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
194,3FA6P0SU1DR351470,Ford,Fusion Energi,2013,PHEV,FWD,Titanium,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
195,3FA6P0PU4FR245106,Ford,Fusion Energi,2015,PHEV,FWD,SE,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
196,3FA6P0PU2GR142168,Ford,Fusion Energi,2016,PHEV,FWD,SE,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
197,3FA6P0SU2HR107137,Ford,Fusion Energi,2017,PHEV,FWD,Titanium PHEV,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
198,JHMZC5F34JC016259,Honda,Clarity,2018,PHEV,FWD,Touring Plug-In Hybrid,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
199,1N4AZ0CP2FC303748,Nissan,Leaf,2015,BEV,FWD,SL SV S,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
200,1N4AZ0CP7FC313353,Nissan,Leaf,2015,BEV,FWD,SL SV S,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
201,1N4BZ0CP4GC312490,Nissan,Leaf,2016,BEV,FWD,SV S SL,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
202,1N4AZ1CPXJC300434,Nissan,Leaf,2018,BEV,FWD,SV S SL,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
203,JTDKN3DP6F3067079,Toyota,Prius Plug-in,2015,PHEV,FWD,Plug-In Advanced ZVW35L,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
204,JTDKARFP8H3067597,Toyota,Prius Prime,2017,PHEV,FWD,ZVW52L Three/Four/Four Adv Advanced Plus Premium,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
205,WVWKP7AU2FW905294,Volkswagen,e-Golf,2015,BEV,FWD,Limited Edition SEL Premium,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
206,5YJ3E1EC6LF784245,Tesla,Model 3,2020,BEV,RWD,Long Range Standard Plus Performance,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
207,5YJSA1H16EFP43571,Tesla,Model S,2014,BEV,RWD,Production Vehicle Base,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
208,5YJSA1H18EFP38288,Tesla,Model S,2014,BEV,RWD,Production Vehicle Base,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
209,5YJSA1H20EFP64196,Tesla,Model S,2014,BEV,RWD,Production Vehicle Base,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
210,5YJSA1H28EFP65659,Tesla,Model S,2014,BEV,RWD,Production Vehicle Base,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
211,5YJYGDEE0MF062418,Tesla,Model Y,2021,BEV,RWD,Long Range,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
212,3FA6P0PU1ER177006,Ford,Fusion Energi,2014,PHEV,FWD,SE,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
213,1G1FZ6S0XK4118223,Chevrolet,Bolt EV,2019,BEV,FWD,Premier W/DC Fast Charging,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
214,1G1RA6S50JU109433,Chevrolet,Volt,2018,PHEV,FWD,LT w/ Standard Emission Package w/Standard Emissions,ANGORA,55703,MN,St. Louis,27137,Lake Country Power,14
215,5YJ3E1EB1JF183605,Tesla,Model 3,2018,BEV,AWD,Base,ANNANDALE,55302,MN,Wright,27171,Wright-Hennepin Coop Electric Assn,130
216,1FADP5FU7HL101346,Ford,C-Max Energi,2017,PHEV,FWD,TITANIUM PHEV,ANNANDALE,55302,MN,Wright,27171,Xcel Energy,85
217,JA4J24A58JZ042133,Mitsubishi,Outlander - PHEV,2018,PHEV,AWD,SEL GT High,ANNANDALE,55302,MN,Wright,27171,Xcel Energy,85
218,5YJ3E1EAXJF076849,Tesla,Model 3,2018,BEV,AWD,Base,ANNANDALE,55302,MN,Wright,27171,Wright-Hennepin Coop Electric Assn,130
219,5YJXCDE2XHF050702,Tesla,Model X,2017,BEV,AWD,90D,ANNANDALE,55302,MN,Wright,27171,Xcel Energy,85
220,5YJXCDE27LF235914,Tesla,Model X,2020,BEV,AWD,75D P100D 100D,ANNANDALE,55302,MN,Wright,27171,Xcel Energy,85
221,5YJ3E1EB7KF210498,Tesla,Model 3,2019,BEV,AWD|RWD,Base,ANNANDALE,55302,MN,Wright,27171,Xcel Energy,85
222,1G1FZ6S04K4145689,Chevrolet,Bolt EV,2019,BEV,FWD,Premier W/DC Fast Charging,ANNANDALE,55302,MN,Wright,27171,Xcel Energy,85
223,1G1RD6E40CU103550,Chevrolet,Volt,2012,PHEV,FWD,Premium w/Leather w/Navigation w/ Navigation,ANNANDALE,55302,MN,Wright,27171,Wright-Hennepin Coop Electric Assn,130
224,1G1RB6E44CU102648,Chevrolet,Volt,2012,PHEV,FWD,Premium w/oLeather w/o Navigation,ANNANDALE,55302,MN,Wright,27171,Wright-Hennepin Coop Electric Assn,130
225,1G1RB6E4XFU119913,Chevrolet,Volt,2015,PHEV,FWD,Premium,ANNANDALE,55302,MN,Wright,27171,Wright-Hennepin Coop Electric Assn,130
226,1G1RC6S52GU133090,Chevrolet,Volt,2016,PHEV,FWD,LT w/Low Emissions Package,ANNANDALE,55302,MN,Wright,27171,Wright-Hennepin Coop Electric Assn,130
227,1G1RC6S58HU115971,Chevrolet,Volt,2017,PHEV,FWD,LT w/Low Emissions Package,ANNANDALE,55302,MN,Wright,27171,Xcel Energy,85
228,1G1RD6S54HU216910,Chevrolet,Volt,2017,PHEV,FWD,Premier w/Low Emissions Package LTZ,ANNANDALE,55302,MN,Wright,27171,Wright-Hennepin Coop Electric Assn,130
229,JHMZC5F15JC012154,Honda,Clarity,2018,PHEV,FWD,Plug-In Hybrid PHEV,ANNANDALE,55302,MN,Wright,27171,Wright-Hennepin Coop Electric Assn,130
230,5YJ3E1EC3LF714198,Tesla,Model 3,2020,BEV,RWD,Long Range Standard Plus Performance,ANNANDALE,55302,MN,Wright,27171,Xcel Energy,85
231,5YJSA1H15EFP55792,Tesla,Model S,2014,BEV,RWD,Production Vehicle Base,ANNANDALE,55302,MN,Wright,27171,Xcel Energy,85
232,1G1FX6S07H4178717,Chevrolet,Bolt EV,2017,BEV,FWD,Premier,ANOKA,55303,MN,Anoka,27003,Connexus Energy,26
233,JA4J24A59JZ060821,Mitsubishi,Outlander - PHEV,2018,PHEV,AWD,SEL GT High,ANOKA,55303,MN,Anoka,27003,Connexus Energy,26
234,5YJ3E1EA9JF005433,Tesla,Model 3,2018,BEV,AWD,Base,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
235,5YJ3E1EB4JF117422,Tesla,Model 3,2018,BEV,AWD,Base,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
236,5YJ3E1EB2LF741528,Tesla,Model 3,2020,BEV,AWD,Base,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
237,5YJ3E1EAXMF850280,Tesla,Model 3,2021,BEV,AWD,Standard Range Plus,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
238,5YJSA1E20JF246183,Tesla,Model S,2018,BEV,AWD,100D 75D AWD,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
239,5YJXCAE41GF003041,Tesla,Model X,2016,BEV,AWD,P90D,ANOKA,55303,MN,Anoka,27003,Connexus Energy,26
240,5YJ3E1EB6KF493976,Tesla,Model 3,2019,BEV,AWD|RWD,Base,ANOKA,55303,MN,Anoka,27003,Connexus Energy,26
241,5YJ3E1EB7KF387391,Tesla,Model 3,2019,BEV,AWD|RWD,Base,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
242,WAUSPBFF8GA110310,Audi,A3,2016,PHEV,FWD,1.8T Prestige FWD S tronic,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
243,1G1FX6S07H4177910,Chevrolet,Bolt EV,2017,BEV,FWD,Premier,ANDOVER,55304,MN,Anoka,27003,Connexus Energy,26
244,1G1FY6S08L4108472,Chevrolet,Bolt EV,2020,BEV,FWD,LT W/DC Fast Charging,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
245,1G1RD6E41CU101791,Chevrolet,Volt,2012,PHEV,FWD,Premium w/Leather w/Navigation w/ Navigation,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
246,1G1RD6E46CU114410,Chevrolet,Volt,2012,PHEV,FWD,Premium w/Leather w/Navigation w/ Navigation,ANOKA,55303,MN,Anoka,27003,Connexus Energy,26
247,1G1RD6E47CU111810,Chevrolet,Volt,2012,PHEV,FWD,Premium w/Leather w/Navigation w/ Navigation,ANOKA,55303,MN,Anoka,27003,Connexus Energy,26
248,1G1RA6E41CU122746,Chevrolet,Volt,2012,PHEV,FWD,Standard w/o Leather Navigation,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
249,1G1RA6E41DU104538,Chevrolet,Volt,2013,PHEV,FWD,Standard w/o Navigation,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
250,1G1RA6E46DU104048,Chevrolet,Volt,2013,PHEV,FWD,Standard w/o Navigation,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
251,1G1RB6E44EU157927,Chevrolet,Volt,2014,PHEV,FWD,Premium w/o Navigation,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
252,1G1RB6E46EU122094,Chevrolet,Volt,2014,PHEV,FWD,Premium w/o Navigation,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
253,1G1RA6E40EU171133,Chevrolet,Volt,2014,PHEV,FWD,Standard w/o Navigation,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
254,1G1RA6S58HU150645,Chevrolet,Volt,2017,PHEV,FWD,LT w/ Standard Emission Package w/Standard Emissions,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
255,1G1RC6S51HU192844,Chevrolet,Volt,2017,PHEV,FWD,LT w/Low Emissions Package,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
256,1G1RC6S52HU201664,Chevrolet,Volt,2017,PHEV,FWD,LT w/Low Emissions Package,ANOKA,55303,MN,Anoka,27003,Connexus Energy,26
257,1G1RC6S53HU205772,Chevrolet,Volt,2017,PHEV,FWD,LT w/Low Emissions Package,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
258,1G1RC6S59HU173314,Chevrolet,Volt,2017,PHEV,FWD,LT w/Low Emissions Package,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
259,1G1RB6S59HU119899,Chevrolet,Volt,2017,PHEV,FWD,LTZ w/ Standard Emission Package Premier w/Standard Emissions,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
260,1G1RB6S53KU128069,Chevrolet,Volt,2019,PHEV,FWD,Premier w/ Standard Emission Package w/Standard Emissions,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
261,2C4RC1N79LR282336,Chrysler,Pacifica Hybrid,2020,PHEV,FWD,Hybrid Limited RU PHEV,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
262,3C3CFFGE0FT756671,Fiat,500e 500,2015,BEV,FWD,Battery Electric Hatchback,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
263,3C3CFFGE8HT625135,Fiat,500e 500,2017,BEV,FWD,Battery Electric Hatchback,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
264,1FADP5CU5DL511125,Ford,C-Max Energi,2013,PHEV,FWD,Premium SEL,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
265,3FA6P0PU9GR315281,Ford,Fusion Energi,2016,PHEV,FWD,SE,ANOKA,55303,MN,Anoka,27003,Connexus Energy,26
266,JHMZC5F32JC005146,Honda,Clarity,2018,PHEV,FWD,Touring Plug-In Hybrid,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
267,1N4AZ0CP2DC419089,Nissan,Leaf,2013,BEV,FWD,SV SL S,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
268,1N4BZ1CP4KC312200,Nissan,Leaf,2019,BEV,FWD,SL S SV,ANOKA,55303,MN,Anoka,27003,Connexus Energy,26
269,5YJSA1DG8DFP08345,Tesla,Model S,2013,BEV,RWD,Production Vehicle w/DC Fast Charge Base,ANOKA,55303,MN,Anoka,27003,City of Anoka,53
270,1G1RC6E48EU163212,Chevrolet,Volt,2014,PHEV,FWD,Standard w/ Navigation w,OAK BROOK,60521,IL,,,,
271,1G1RD6E4XCU117617,Chevrolet,Volt,2012,PHEV,FWD,Premium w/Leather w/Navigation w/ Navigation,APPLE VALLEY,55124,,Dakota,27037,Dakota Electric Assn,15
272,YH4K14AA1CA000677,FISKER AUTOMOTIVE,Karma,2012,PHEV,,ECO Sport Volume Build,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
273,5YJSA1H11EFO33918,Tesla,Model S,2014,BEV,,,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
274,5YJSA4S24FF094700,Tesla,Model S,2015,BEV,,,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
275,5YJYGDEE3LF038998,Tesla,Model Y,2020,BEV,,Long Range,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
276,5YJYGDEE5LF013648,Tesla,Model Y,2020,BEV,,Long Range,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
277,5YJYGDEE5LF027436,Tesla,Model Y,2020,BEV,,Long Range,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
278,5YJYGDEE6LF006787,Tesla,Model Y,2020,BEV,,Long Range,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
279,5YJYGDEE7LF021847,Tesla,Model Y,2020,BEV,,Long Range,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
280,5YJYGDEE7LF036980,Tesla,Model Y,2020,BEV,,Long Range,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
281,5YJYGDEE9LF028217,Tesla,Model Y,2020,BEV,,Long Range,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
282,5YJYGDEF2LF014006,Tesla,Model Y,2020,BEV,,Performance,NORTHFIELD,55057,MN,Rice,27131,Steele-Waseca Coop Electric,114
283,5YJYGDEF5LF000939,Tesla,Model Y,2020,BEV,,Performance,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
284,WA1VAAGE3KB017256,Audi,e-tron,2019,BEV,AWD,e-tron quattro Prestige,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
285,WA1VABGE7KB014110,Audi,e-tron,2019,BEV,AWD,e-tron quattro Prestige,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
286,5UXKT0C51G0S78938,BMW,X5,2016,PHEV,AWD,xDrive40e SAV eDrive,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
287,5UXKT0C5XH0S79877,BMW,X5,2017,PHEV,AWD,X5 xDrive40e eDrive,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
288,W1N0G5DB0LF814793,Mercedes-Benz,GLC-Class,2020,PHEV,AWD,GLC 350e 4MATIC 350 e-4M,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
289,WMZYU7C49J3B86381,Mini,Cooper S Countryman,2018,PHEV,AWD,Hybrid S E ALL4 Cooper SE,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
290,JA4J24A52JZ037848,Mitsubishi,Outlander - PHEV,2018,PHEV,AWD,SEL GT High,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
291,JA4J24A54JZ056093,Mitsubishi,Outlander - PHEV,2018,PHEV,AWD,SEL GT High,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
292,JA4J24A55JZ031932,Mitsubishi,Outlander - PHEV,2018,PHEV,AWD,SEL GT High,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
293,JA4J24A55JZ037102,Mitsubishi,Outlander - PHEV,2018,PHEV,AWD,SEL GT High,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
294,JA4J24A56JZ067015,Mitsubishi,Outlander - PHEV,2018,PHEV,AWD,SEL GT High,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
295,JA4J24A58JZ055335,Mitsubishi,Outlander - PHEV,2018,PHEV,AWD,SEL GT High,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
296,JA4J24A59JZ040052,Mitsubishi,Outlander - PHEV,2018,PHEV,AWD,SEL GT High,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
297,JA4J24A55KZ044052,Mitsubishi,Outlander - PHEV,2019,PHEV,AWD,SEL GT High,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
298,JA4J24A58KZ053490,Mitsubishi,Outlander - PHEV,2019,PHEV,AWD,SEL GT High,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
299,JA4J24A59KZ053613,Mitsubishi,Outlander - PHEV,2019,PHEV,AWD,SEL GT High,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
300,5YJ3E1EA1JF122939,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
301,5YJ3E1EA1JF152880,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
302,5YJ3E1EA2JF019044,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
303,5YJ3E1EA3JF049654,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
304,5YJ3E1EA3JF155327,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
305,5YJ3E1EA4JF023340,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
306,5YJ3E1EA5JF034248,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
307,5YJ3E1EA6JF023274,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
308,5YJ3E1EA6JF057196,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
309,5YJ3E1EA7JF038575,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
310,5YJ3E1EA7JF126039,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
311,5YJ3E1EA8JF013507,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
312,5YJ3E1EA8JF015404,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
313,5YJ3E1EA9JF023785,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
314,5YJ3E1EA9JF176294,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
315,5YJ3E1EB0JF090476,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
316,5YJ3E1EB2JF070651,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
317,5YJ3E1EB2JF093489,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
318,5YJ3E1EB2JF103664,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
319,5YJ3E1EB3JF072604,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
320,5YJ3E1EB3JF183265,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
321,5YJ3E1EB4JF096846,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Xcel Energy,85
322,5YJ3E1EB5JF089646,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
323,5YJ3E1EB6JF149417,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
324,5YJ3E1EB8JF070458,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
325,5YJ3E1EB8JF118556,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
326,5YJ3E1EB8JF182905,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
327,5YJ3E1EBXJF069540,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
328,5YJ3E1EBXJF128960,Tesla,Model 3,2018,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
329,5YJ3E1EA1LF737011,Tesla,Model 3,2020,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
330,5YJ3E1EA5LF611606,Tesla,Model 3,2020,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
331,5YJ3E1EA9LF737497,Tesla,Model 3,2020,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
332,5YJ3E1EB1LF620604,Tesla,Model 3,2020,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
333,5YJ3E1EB1LF800889,Tesla,Model 3,2020,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
334,5YJ3E1EB2LF617999,Tesla,Model 3,2020,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
335,5YJ3E1EB3LF600418,Tesla,Model 3,2020,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
336,5YJ3E1EB3LF790978,Tesla,Model 3,2020,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
337,5YJ3E1EB5LF636417,Tesla,Model 3,2020,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
338,5YJ3E1EB6LF666445,Tesla,Model 3,2020,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
339,5YJ3E1EB7LF791115,Tesla,Model 3,2020,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
340,5YJ3E1EB8LF535291,Tesla,Model 3,2020,BEV,AWD,Base,APPLE VALLEY,55124,MN,Dakota,27037,Dakota Electric Assn,15
